title,community,model,area,price,ave,time,link,longitude,latitude
徐汇苑，好房好心情，光线充足，3室2厅2卫,徐汇苑,3室2厅,140平,16000,114,2017.06.03上架,http://sh.lianjia.com/zufang/shz4008384.html,121.450635,31.184233
兴国路169号，一链倾城，温馨之家，交通便利,兴国路169号,1室1厅,55平,10000,181,2017.06.03上架,http://sh.lianjia.com/zufang/shz4008336.html,121.4432261,31.21341011
1室1厅1卫，高区采光好，真实在租，生活很便利,小木桥路101弄,1室1厅,42平,5000,119,2017.06.06上架,http://sh.lianjia.com/zufang/shz4006244.html,121.463984,31.205645
科汇公寓，交通便利，2室1厅1卫，好房好心情,科汇公寓,2室1厅,82平,9000,109,2017.06.02上架,http://sh.lianjia.com/zufang/shz4006088.html,121.4478262,31.19989766
精致户型，好楼层，高清大图，如您所见,百安小区,2室0厅,54平,7500,138,2017.06.02上架,http://sh.lianjia.com/zufang/shz4005551.html,121.453259,31.205797
尚海湾豪庭，1室2厅1卫，光线充足，真实在租,尚海湾豪庭,1室2厅,65平,18000,276,2017.06.02上架,http://sh.lianjia.com/zufang/shz4005491.html,121.464609,31.185062
乌鲁木齐南路甲1号，链家房源，3房出租，交通方便,乌鲁木齐南路甲1号,3室2厅,188平,38000,202,2017.06.02上架,http://sh.lianjia.com/zufang/shz4004394.html,121.4544367,31.21472874
好楼层，4室2厅2卫，享受好房，交通方便,尚海湾豪庭,4室2厅,219平,15000,68,2017.06.01上架,http://sh.lianjia.com/zufang/shz4003690.html,121.464609,31.185062
东方曼哈顿，生活很便利，简约二室，采光棒,东方曼哈顿,2室2厅,141平,17000,120,2017.06.01上架,http://sh.lianjia.com/zufang/shz4002816.html,121.439715,31.197619
华理苑，近地铁，放心好房，低区出入方便,华理苑,1室0厅,39平,3300,84,2017.06.01上架,http://sh.lianjia.com/zufang/shz4001898.html,121.426927,31.149744
瑞金尊邸，链家房源，近地铁，2室2厅1卫,瑞金尊邸,2室2厅,98平,11500,117,2017.06.01上架,http://sh.lianjia.com/zufang/shz4001557.html,121.47557,31.202138
生活很便利，改善住房，如您所见，光线充足,汇翠花园,3室2厅,133平,15000,112,2017.06.01上架,http://sh.lianjia.com/zufang/shz4001466.html,121.4443,31.19123
名仕苑，闹中取静，交通方便，真实在租,名仕苑,1室2厅,74平,14900,201,2017.05.31上架,http://sh.lianjia.com/zufang/shz3999982.html,121.441111,31.202334
宜仕怡家，南北通透，地铁沿线，有爱有家,宜仕怡家,2室2厅,111平,8800,79,2017.05.31上架,http://sh.lianjia.com/zufang/shz3999950.html,121.446695,31.182545
华龙新苑小区，简约二室，交通方便，闹中取静,华龙新苑小区,2室1厅,65平,5500,84,2017.08.03上架,http://sh.lianjia.com/zufang/shz3997411.html,121.463084,31.18044641
明园世纪城，好楼层，真实在租，3室2厅,明园世纪城,3室2厅,204平,35000,171,2017.05.28上架,http://sh.lianjia.com/zufang/shz3994721.html,121.465273,31.218287
番南小区，生活很便利，简约二室，链家好房,番南小区,2室0厅,44平,4800,109,2017.05.26上架,http://sh.lianjia.com/zufang/shz3990728.html,121.432296,31.198694
放心好房，上门实勘，出行方便，简约二室,兴国苑,2室2厅,118平,18000,152,2017.06.13上架,http://sh.lianjia.com/zufang/shz3989989.html,121.444269,31.215412
汇金广场，真实在租，附近有地铁，光线充足,汇金广场,3室2厅,167平,25000,149,2017.05.25上架,http://sh.lianjia.com/zufang/shz3986977.html,121.446728,31.201196
文定天下苑，出行方便，如您所见，空气清新,文定天下苑,2室2厅,88平,15500,176,2017.05.25上架,http://sh.lianjia.com/zufang/shz3986417.html,121.437037,31.190613
汇达苑，两室户，如您所见，好楼层,汇达苑,2室2厅,86平,5900,68,2017.05.24上架,http://sh.lianjia.com/zufang/shz3984315.html,121.444435,31.155976
房型正气，真实在租，地铁沿线，2室2厅,龙漕路200弄,2室2厅,93平,7300,78,2017.05.23上架,http://sh.lianjia.com/zufang/shz3983127.html,121.448608,31.174558
平江路49弄，1室0厅，出行方便，高清照片,平江路49弄,1室0厅,34平,4800,141,2017.05.23上架,http://sh.lianjia.com/zufang/shz3982362.html,121.4622629,31.20650518
房型正气，好房好心情，交通方便，两室户,嘉御庭,2室2厅,138平,33000,239,2017.05.23上架,http://sh.lianjia.com/zufang/shz3982123.html,121.466249,31.212374
科汇公寓，享受好房，适合自住，低区出入方便,科汇公寓,2室1厅,69平,9000,130,2017.05.21上架,http://sh.lianjia.com/zufang/shz3979876.html,121.4478262,31.19989766
钦州路111弄，享受好房，出行方便，南北户型,钦州路111弄,2室0厅,56平,5800,103,2017.05.21上架,http://sh.lianjia.com/zufang/shz3979793.html,121.4369783,31.16882975
尚海湾豪庭，5室3厅，一链倾城，低楼层,尚海湾豪庭,5室3厅,290平,34000,117,2017.05.20上架,http://sh.lianjia.com/zufang/shz3977472.html,121.464609,31.185062
东方曼哈顿，链家房源，简约二室，出行方便,东方曼哈顿,2室2厅,94平,14200,151,2017.05.20上架,http://sh.lianjia.com/zufang/shz3977357.html,121.439715,31.197619
高清实拍，适合自住，一链倾城，交通方便,凯旋一村,2室0厅,50平,5000,100,2017.05.19上架,http://sh.lianjia.com/zufang/shz3974765.html,121.431059,31.199503
海斯大厦，大气四室，好楼层，地铁沿线,海斯大厦,4室2厅,130平,16000,123,2017.05.17上架,http://sh.lianjia.com/zufang/shz3968993.html,121.442628,31.208245
实业公寓，光线充足，真实在租，改善住房,实业公寓,3室2厅,112平,13000,116,2017.05.13上架,http://sh.lianjia.com/zufang/shz3960096.html,121.443125,31.19925
一室小户型，光线充足，出行方便，上门实拍,番南小区,1室0厅,29平,4800,165,2017.05.11上架,http://sh.lianjia.com/zufang/shz3955765.html,121.432296,31.198694
锦馨苑，近地铁，上下楼方便，高清照片,锦馨苑,3室2厅,107平,10000,93,2017.05.10上架,http://sh.lianjia.com/zufang/shz3953568.html,121.42385,31.195311
青之杰花园，3房出租，交通便利，享受好房,青之杰花园,3室2厅,137平,18000,131,2017.05.07上架,http://sh.lianjia.com/zufang/shz3947673.html,121.438158,31.197681
南馨公寓，改善住房，链家好房，出行方便,南馨公寓,3室2厅,136平,16000,117,2017.05.06上架,http://sh.lianjia.com/zufang/shz3945166.html,121.447438,31.197436
汽联大厦，附近有地铁，温馨之家，一链倾城,汽联大厦,1室1厅,39平,4200,107,2017.05.06上架,http://sh.lianjia.com/zufang/shz3944153.html,121.463462,31.205101
电影华苑，有爱有家，近地铁，适合自住,电影华苑,2室2厅,86平,13000,151,2017.05.06上架,http://sh.lianjia.com/zufang/shz3943994.html,121.446043,31.189901
芳草苑，有爱有家，空气清新，精致户型,芳草苑（徐汇）,2室2厅,84平,7500,89,2017.05.05上架,http://sh.lianjia.com/zufang/shz3943710.html,121.450481,31.178679
链家好房，精致户型，生活很便利，空气清新,龙漕路200弄,2室2厅,90平,6300,70,2017.05.05上架,http://sh.lianjia.com/zufang/shz3942357.html,121.448608,31.174558
东安二村，高清照片，交通便利，上下楼方便,东安二村,1室1厅,37平,4600,124,2017.05.05上架,http://sh.lianjia.com/zufang/shz3942273.html,121.461132,31.194982
东方曼哈顿，交通便利，闹中取静，如您所见,东方曼哈顿,3室2厅,150平,22000,146,2017.05.04上架,http://sh.lianjia.com/zufang/shz3941132.html,121.439715,31.197619
远雄徐汇园，交通便利，南北通，链家好房,远雄徐汇园,4室2厅,209平,38000,181,2017.05.04上架,http://sh.lianjia.com/zufang/shz3939392.html,121.470301,31.203647
好房好心情，光线非常好，附近有地铁，3室2厅1卫,泰德苑,3室2厅,122平,13800,113,2017.05.03上架,http://sh.lianjia.com/zufang/shz3938232.html,121.43798,31.194434
太原邸，舒适三室，南北户型，交通方便,太原邸,3室2厅,201平,30900,153,2017.04.29上架,http://sh.lianjia.com/zufang/shz3929274.html,121.462439,31.209542
科乐苑，上门实拍，有爱有家，交通方便,科乐苑,2室2厅,107平,11000,102,2017.05.24上架,http://sh.lianjia.com/zufang/shz3924445.html,121.457626,31.200017
汇贤居，好楼层，附近有地铁，高清照片,汇贤居,3室2厅,162平,30000,185,2017.04.24上架,http://sh.lianjia.com/zufang/shz3918319.html,121.452224,31.221401
实业公寓，高清实拍，一链倾城，光线充足,实业公寓,4室2厅,111平,12000,108,2017.04.21上架,http://sh.lianjia.com/zufang/shz3912529.html,121.443125,31.19925
改善住房，采光棒，有爱有家，南北通,桂平小区,3室1厅,85平,7500,88,2017.04.21上架,http://sh.lianjia.com/zufang/shz3912075.html,121.414225,31.165243
一链倾城，出行方便，两室户，低楼层,科汇公寓,2室1厅,80平,9000,112,2017.04.19上架,http://sh.lianjia.com/zufang/shz3908068.html,121.4478262,31.19989766
梅陇三村，有爱有家，附近有地铁，高清照片,梅陇三村,2室1厅,89平,7000,78,2017.04.17上架,http://sh.lianjia.com/zufang/shz3906096.html,121.4239466,31.1418981
玉兰花苑，如您所见，精致户型，交通便利,玉兰花苑,2室1厅,70平,8000,114,2017.04.17上架,http://sh.lianjia.com/zufang/shz3905597.html,121.441486,31.191995
改善住房，出行方便，真实在租，南北通,莱诗邸,3室2厅,149平,20900,140,2017.04.15上架,http://sh.lianjia.com/zufang/shz3901149.html,121.446148,31.196172
强生花苑，2室2厅1卫，交通方便，高清照片,强生花苑,2室2厅,83平,8500,102,2017.06.25上架,http://sh.lianjia.com/zufang/shz3889560.html,121.451516,31.182583
明园世纪城，附近有地铁，改善住房，一链倾城,明园世纪城,3室2厅,159平,20000,125,2017.04.09上架,http://sh.lianjia.com/zufang/shz3889486.html,121.465273,31.218287
空气清新，生活很便利，真实在租，适合自住,公安住宅小区,2室2厅,94平,10000,106,2017.04.06上架,http://sh.lianjia.com/zufang/shz3884631.html,121.430805,31.188075
放心好房，附近有地铁，南北通透，光线充足,百汇园,2室2厅,125平,18000,144,2017.04.06上架,http://sh.lianjia.com/zufang/shz3882698.html,121.466685,31.178622
徐虹路110弄，2室1厅，上门实拍，视野很好,徐虹路110弄,2室1厅,69平,7000,101,2017.03.30上架,http://sh.lianjia.com/zufang/shz3870435.html,121.4381337,31.19678007
莱诗邸，链家好房，光线充足，南北户型,莱诗邸,3室2厅,150平,26000,173,2017.03.28上架,http://sh.lianjia.com/zufang/shz3865932.html,121.446148,31.196172
岳阳路200弄，交通便利，链家房源，低楼层,岳阳路200弄,2室1厅,55平,22000,400,2017.03.25上架,http://sh.lianjia.com/zufang/shz3859956.html,121.4588719,31.21067172
交通便利，适合自住，链家好房，高清照片,钦州大厦,2室1厅,77平,7000,90,2017.04.09上架,http://sh.lianjia.com/zufang/shz3858766.html,121.437705,31.167917
天际花园，有爱有家，舒适三室，交通方便,天际花园,3室2厅,179平,20000,111,2017.03.24上架,http://sh.lianjia.com/zufang/shz3858396.html,121.450691,31.197715
祥和公寓，真实在租，简约二室，交通便利,祥和公寓（徐汇）,2室1厅,77平,8500,110,2017.03.21上架,http://sh.lianjia.com/zufang/shz3852751.html,121.467309,31.207025
淮海中路1412弄，交通便利，上门实拍，一室小户型,淮海中路1412弄,1室2厅,50平,8500,170,2017.06.25上架,http://sh.lianjia.com/zufang/shz3848284.html,121.454487,31.217532
亚都国际名园，光线充足，附近有地铁，真实在租,亚都国际名园,2室2厅,111平,15900,143,2017.03.19上架,http://sh.lianjia.com/zufang/shz3848020.html,121.444404,31.194692
明园世纪城，4室2厅2卫，光线充足，一链倾城,明园世纪城,4室2厅,172平,42000,244,2017.03.16上架,http://sh.lianjia.com/zufang/shz3842361.html,121.465273,31.218287
电影华苑，交通方便，简约二室，真实在租,电影华苑,2室2厅,86平,13000,151,2017.03.15上架,http://sh.lianjia.com/zufang/shz3838691.html,121.446043,31.189901
泰德花苑，有爱有家，光线非常好，高清大图,泰德花苑,3室2厅,142平,15000,105,2017.03.15上架,http://sh.lianjia.com/zufang/shz3838393.html,121.438831,31.190639
宛平公寓，高清大图，3室2厅2卫，近地铁,宛平公寓,3室2厅,145平,16000,110,2017.05.09上架,http://sh.lianjia.com/zufang/shz3822774.html,121.451856,31.205511
尊园，放心好房，精致户型，附近有地铁,尊园,2室2厅,114平,15000,131,2017.03.07上架,http://sh.lianjia.com/zufang/shz3821422.html,121.446306,31.19762
花苑茶花园，放心好房，交通便利，2室1厅1卫,花苑茶花园,2室1厅,59平,5000,84,2017.05.19上架,http://sh.lianjia.com/zufang/shz3816936.html,121.420981,31.157079
聚龙新苑，3房出租，享受好房，采光棒,聚龙新苑,3室2厅,192平,13500,70,2017.02.26上架,http://sh.lianjia.com/zufang/shz3800376.html,121.457388,31.163211
上门实勘，出行方便，2室2厅2卫，一链倾城,徐汇苑,2室2厅,122平,16000,131,2017.02.25上架,http://sh.lianjia.com/zufang/shz3798327.html,121.450635,31.184233
阳光四季公寓，改善住房，附近有地铁，有爱有家,阳光四季公寓,3室2厅,182平,20000,109,2017.03.12上架,http://sh.lianjia.com/zufang/shz3797253.html,121.465216,31.211237
生活很便利，3室1厅，链家好房，视野很好,虹桥路400弄,3室1厅,111平,13200,118,2017.02.21上架,http://sh.lianjia.com/zufang/shz3788478.html,121.436356,31.199021
岳阳路77弄，光线充足，真实在租，适合自住,岳阳路77弄,2室0厅,52平,10000,192,2017.02.18上架,http://sh.lianjia.com/zufang/shz3781031.html,121.4586149,31.21355941
南北通，附近有地铁，链家好房，3室3厅,百汇园,3室3厅,264平,35000,132,2017.06.12上架,http://sh.lianjia.com/zufang/shz3774028.html,121.466685,31.178622
东方曼哈顿，真实在租，交通方便，3室2厅,东方曼哈顿,3室2厅,173平,21000,121,2017.02.15上架,http://sh.lianjia.com/zufang/shz3773653.html,121.439715,31.197619
沪贵苑，好房好心情，光线充足，适合自住,沪贵苑,2室2厅,129平,10000,77,2017.02.06上架,http://sh.lianjia.com/zufang/shz3750233.html,121.439686,31.193814
百汇园，舒适三室，南北通，空气清新,百汇园,3室2厅,189平,25000,132,2017.02.06上架,http://sh.lianjia.com/zufang/shz3749486.html,121.466685,31.178622
百汇园，2室2厅2卫，南北通，交通方便,百汇园,2室2厅,133平,16500,124,2017.02.04上架,http://sh.lianjia.com/zufang/shz3743798.html,121.466685,31.178622
百汇园，近地铁，两室户，好楼层,百汇园,2室2厅,114平,18500,162,2017.02.03上架,http://sh.lianjia.com/zufang/shz3739810.html,121.466685,31.178622
电影华苑，好房好心情，生活很便利，高区阳光房,电影华苑,2室2厅,87平,13000,149,2017.01.04上架,http://sh.lianjia.com/zufang/shz3705005.html,121.446043,31.189901
永新花苑，光线充足，上门实拍，生活很便利,永新花苑,3室2厅,146平,16000,109,2016.12.31上架,http://sh.lianjia.com/zufang/shz3697893.html,121.449225,31.199543
巴洛克宫廷，地铁沿线，好房待租，3室2厅2卫,巴洛克宫廷,3室2厅,141平,41000,290,2016.12.13上架,http://sh.lianjia.com/zufang/shz3653529.html,121.456399,31.208377
高清大图，生活很便利，南北通，3房出租,明园小安桥,3室2厅,140平,17000,121,2016.12.07上架,http://sh.lianjia.com/zufang/shz3635468.html,121.429757,31.1911
金牛苑，南北通，近地铁，享受好房,金牛苑,2室2厅,82平,7500,91,2016.12.01上架,http://sh.lianjia.com/zufang/shz3617031.html,121.440042,31.157767
百汇园，好楼层，2室2厅1卫，地铁沿线,百汇园,2室2厅,110平,18000,163,2016.11.30上架,http://sh.lianjia.com/zufang/shz3613392.html,121.466685,31.178622
漕溪大楼，交通便利，链家好房，高清实拍,漕溪大楼,2室1厅,84平,7600,90,2016.12.25上架,http://sh.lianjia.com/zufang/shz3609958.html,121.442133,31.189866
嘉汇广场，一链倾城，地铁沿线，2室2厅,嘉汇广场,2室2厅,116平,12000,103,2017.05.01上架,http://sh.lianjia.com/zufang/shz3600245.html,121.4489602,31.19350995
青之杰花园，4室2厅2卫，低楼层，交通方便,青之杰花园,4室2厅,241平,35000,145,2017.05.09上架,http://sh.lianjia.com/zufang/shz3594823.html,121.438158,31.197681
真实在租，南北直通，3室1厅1卫，高区采光好,衡园,3室1厅,121平,10000,82,2016.11.04上架,http://sh.lianjia.com/zufang/shz3545073.html,121.470306,31.208124
兆丰帝景苑，一链倾城，高区景观房，附近有地铁,兆丰帝景苑,2室2厅,100平,15000,150,2016.10.27上架,http://sh.lianjia.com/zufang/shz3523225.html,121.449616,31.202012
莱诗邸，出行方便，空气清新，南北通,莱诗邸,3室2厅,144平,18800,130,2017.06.29上架,http://sh.lianjia.com/zufang/shz3511903.html,121.446148,31.196172
新汇公寓，高区景观房，精致户型，地铁沿线,新汇公寓,2室2厅,112平,10500,93,2016.10.07上架,http://sh.lianjia.com/zufang/shz3474330.html,121.452769,31.200914
东方曼哈顿，改善住房，上门实勘，生活很便利,东方曼哈顿,3室2厅,129平,18000,139,2016.09.23上架,http://sh.lianjia.com/zufang/shz3441050.html,121.439715,31.197619
高清照片，交通便利，放心好房，简约二室,芝大厦,2室2厅,169平,23000,136,2016.08.30上架,http://sh.lianjia.com/zufang/shz3386059.html,121.45512,31.213451
上海五月天，好房好心情，出行方便，舒适三室,上海五月天（公寓）,3室2厅,132平,13800,104,2016.07.01上架,http://sh.lianjia.com/zufang/shz2923827.html,121.447985,31.192172
金牛苑，出行方便，5室2厅2卫，如您所见,金牛苑,5室2厅,160平,10000,62,2016.06.26上架,http://sh.lianjia.com/zufang/shz2829339.html,121.440042,31.157767
冠生园路237弄，视野很好，南北通，附近有地铁,冠生园路237弄,2室1厅,64平,5000,78,2016.06.14上架,http://sh.lianjia.com/zufang/shz2638185.html,121.4329416,31.16699783
有爱有家，大气四室，近地铁，高清实拍,梵高馆,4室3厅,210平,25000,119,2016.07.01上架,http://sh.lianjia.com/zufang/shz1002461.html,121.467709,31.212147
东方曼哈顿，采光棒，精致户型，链家好房,东方曼哈顿,2室2厅,96平,15000,156,2016.05.09上架,http://sh.lianjia.com/zufang/shz1001080.html,121.439715,31.197619
链家好房，温馨一室，生活很便利，光线充足,斜土路1620号,1室1厅,35平,4000,114,2017.08.18上架,http://sh.lianjia.com/zufang/shz4165544.html,121.4648924,31.20283212
1室2厅，南北直通，新鲜挂牌，一链倾城,岳阳路200弄,1室2厅,70平,9500,135,2017.08.18上架,http://sh.lianjia.com/zufang/shz4165116.html,121.4588719,31.21067172
俞一小区，如您所见，新鲜上架，1室1厅1卫,俞一小区,1室1厅,39平,3500,89,2017.08.18上架,http://sh.lianjia.com/zufang/shz4165058.html,121.4586647,31.17585187
真实在租，新鲜好房，地铁沿线，3室2厅,金龙花苑牡丹园,3室2厅,84平,7200,85,2017.08.18上架,http://sh.lianjia.com/zufang/shz4164959.html,121.4615542,31.17343169
上影广场，2室2厅1卫，地铁沿线，空气清新,上影广场（徐汇）,2室2厅,98平,10500,107,2017.08.18上架,http://sh.lianjia.com/zufang/shz4164177.html,121.44573,31.190288
上影广场，好房待租，新出房源，2室1厅,上影广场（徐汇）,2室1厅,98平,10500,107,2017.08.18上架,http://sh.lianjia.com/zufang/shz4164135.html,121.44573,31.190288
新鲜好房，交通方便，低区出入方便，小户型,乐山二村,1室0厅,40平,4760,119,2017.08.16上架,http://sh.lianjia.com/zufang/shz4161856.html,121.437481,31.202729
漕泾一村，简约二室，一链倾城，交通便利,漕泾一村,2室1厅,49平,5800,118,2017.08.16上架,http://sh.lianjia.com/zufang/shz4160068.html,121.433021,31.172808
乐山六七村，2室1厅，光线充足，交通方便,乐山六七村,2室1厅,51平,6190,121,2017.08.16上架,http://sh.lianjia.com/zufang/shz4159945.html,121.436762,31.201794
南丹小区，刚挂牌，温馨之家，真实在租,南丹小区,1室0厅,29平,4690,161,2017.08.16上架,http://sh.lianjia.com/zufang/shz4159867.html,121.436662,31.197546
享受好房，出行方便，2室1厅，新鲜好房,三江小区,2室1厅,62平,5800,93,2017.08.16上架,http://sh.lianjia.com/zufang/shz4159853.html,121.445849,31.170615
周家湾小区，如您所见，新上房源，视野开阔,周家湾小区,1室1厅,43平,4430,103,2017.08.15上架,http://sh.lianjia.com/zufang/shz4158892.html,121.457281,31.177324
精致户型，链家好房，生活很便利，新出好房,田林八村,2室0厅,50平,5950,119,2017.08.15上架,http://sh.lianjia.com/zufang/shz4158881.html,121.429665,31.179022
周家湾小区，高区阳光房，刚挂牌，交通方便,周家湾小区,2室1厅,56平,5330,95,2017.08.15上架,http://sh.lianjia.com/zufang/shz4158872.html,121.457281,31.177324
出行方便，闹中取静，温馨之家，新出好房,冠生园路237弄,1室0厅,34平,4230,124,2017.08.15上架,http://sh.lianjia.com/zufang/shz4158782.html,121.4329416,31.16699783
建国西路211弄，生活很便利，链家房源，新鲜好房,建国西路211弄,1室1厅,44平,7000,159,2017.08.15上架,http://sh.lianjia.com/zufang/shz4158684.html,121.4683615,31.21226042
钦州路111弄，交通便利，刚挂牌，小户型,钦州路111弄,1室0厅,42平,4490,106,2017.08.15上架,http://sh.lianjia.com/zufang/shz4158603.html,121.4369783,31.16882975
宛平路239号，温馨之家，真实在租，近地铁,宛平路239号,1室1厅,35平,7500,214,2017.08.15上架,http://sh.lianjia.com/zufang/shz4158130.html,121.4503425,31.20554824
康兴花园，3室2厅，真实在租，南北直通,康兴花园,3室2厅,112平,20000,178,2017.08.14上架,http://sh.lianjia.com/zufang/shz4157488.html,121.426795,31.158499
附近有地铁，有爱有家，新上房源，上下楼方便,武康路391弄,1室1厅,39平,12000,307,2017.08.14上架,http://sh.lianjia.com/zufang/shz4156954.html,121.4455704,31.21240736
好房好心情，低楼层，刚挂牌，南北直通,恒地苑,1室1厅,47平,4500,95,2017.08.14上架,http://sh.lianjia.com/zufang/shz4156641.html,121.4552522,31.17356996
如您所见，出行方便，1室1厅，新出好房,梅陇七村,1室1厅,58平,3300,56,2017.08.14上架,http://sh.lianjia.com/zufang/shz4156351.html,121.4300417,31.14549424
医学院路31号，精致户型，交通方便，新出房源,医学院路31号,2室1厅,65平,6500,100,2017.08.13上架,http://sh.lianjia.com/zufang/shz4155717.html,121.46463,31.206449
近地铁，舒适三室，刚挂牌，好楼层,华东花苑,3室1厅,89平,6500,73,2017.08.12上架,http://sh.lianjia.com/zufang/shz4151911.html,121.440219,31.154983
好楼层，两室户，抢鲜笋盘，交通便利,花苑村桂花园,2室1厅,60平,5090,84,2017.08.11上架,http://sh.lianjia.com/zufang/shz4151722.html,121.422844,31.15412
刚挂牌，附近有地铁，上下楼方便，链家好房,虹梅小区（徐汇）,2室1厅,60平,5500,91,2017.08.11上架,http://sh.lianjia.com/zufang/shz4151125.html,121.402295,31.181029
交通便利，两室户，放心好房，新鲜挂牌,祥和公寓（徐汇）,2室2厅,116平,9800,84,2017.08.11上架,http://sh.lianjia.com/zufang/shz4150982.html,121.467309,31.207025
永兆豪庭，新鲜挂牌，南北通，精致户型,永兆豪庭,2室2厅,97平,9000,92,2017.08.11上架,http://sh.lianjia.com/zufang/shz4150563.html,121.401563,31.179649
虹枫大楼，低区出入方便，好房待租，新出好房,虹枫大楼,1室1厅,12平,3090,257,2017.08.11上架,http://sh.lianjia.com/zufang/shz4150340.html,121.437427,31.200669
交通便利，新鲜挂牌，好楼层，好房待租,徐虹路112弄,1室1厅,37平,5300,143,2017.08.10上架,http://sh.lianjia.com/zufang/shz4148904.html,121.43795,31.196351
音苑小区，出行方便，适合自住，如您所见,音苑小区,2室1厅,50平,8000,160,2017.08.10上架,http://sh.lianjia.com/zufang/shz4147505.html,121.459308,31.218188
民苑小区，生活很便利，高区景观房，2室1厅1卫,民苑小区,2室1厅,68平,7500,110,2017.08.16上架,http://sh.lianjia.com/zufang/shz4147369.html,121.4655121,31.17745118
适合自住，放心好房，近地铁，新鲜上架,福源汇居,2室2厅,122平,15000,122,2017.08.09上架,http://sh.lianjia.com/zufang/shz4146842.html,121.447444,31.195071
尚海湾豪庭，一室小户型，新出房源，好房待租,尚海湾豪庭,1室2厅,67平,11000,164,2017.08.09上架,http://sh.lianjia.com/zufang/shz4146367.html,121.464609,31.185062
生活很便利，如您所见，低区出入方便，新鲜好房,世家小区,1室2厅,44平,13000,295,2017.08.09上架,http://sh.lianjia.com/zufang/shz4146133.html,121.466894,31.215221
低楼层，地铁沿线，刚挂牌，2室1厅,凌云新村,2室1厅,66平,4700,71,2017.08.09上架,http://sh.lianjia.com/zufang/shz4145773.html,121.424663,31.145654
享受好房，光线非常好，新鲜好房，3室2厅1卫,元福大厦,3室2厅,126平,15000,119,2017.08.08上架,http://sh.lianjia.com/zufang/shz4144953.html,121.438628,31.198416
新鲜上架，生活很便利，如您所见，光线充足,凯歌公寓,2室0厅,61平,9000,147,2017.08.08上架,http://sh.lianjia.com/zufang/shz4144383.html,121.448453,31.199841
新出好房，3室2厅2卫，附近有地铁，南北户型,汇峰鼎园,3室2厅,168平,23000,136,2017.08.06上架,http://sh.lianjia.com/zufang/shz4142171.html,121.472993,31.208796
建国西路695弄，采光好，交通便利，新上房源,建国西路695弄,2室1厅,48平,7000,145,2017.08.06上架,http://sh.lianjia.com/zufang/shz4140922.html,121.4502273,31.20645391
新出好房，一链倾城，附近有地铁，空气清新,东方曼哈顿,2室2厅,86平,16900,196,2017.08.04上架,http://sh.lianjia.com/zufang/shz4136495.html,121.439715,31.197619
好楼层，链家房源，抢鲜笋盘，简约二室,康惠苑,2室2厅,111平,8800,79,2017.08.04上架,http://sh.lianjia.com/zufang/shz4136409.html,121.438685,31.171488
嘉御庭，链家房源，2室2厅2卫，光线棒,嘉御庭,2室2厅,141平,35000,248,2017.08.03上架,http://sh.lianjia.com/zufang/shz4135801.html,121.466249,31.212374
新鲜挂牌，高区景观房，如您所见，适合自住,红旗教师公寓,2室1厅,80平,8600,107,2017.08.01上架,http://sh.lianjia.com/zufang/shz4130560.html,121.455901,31.197648
近地铁，刚挂牌，光线充足，真实在租,东方曼哈顿,2室2厅,93平,15000,161,2017.08.01上架,http://sh.lianjia.com/zufang/shz4129984.html,121.439715,31.197619
瑞嘉公寓，近地铁，低区出入方便，一室小户型,瑞嘉公寓,1室2厅,87平,10000,114,2017.07.31上架,http://sh.lianjia.com/zufang/shz4129690.html,121.471679,31.209611
新鲜挂牌，上下楼方便，链家好房，生活很便利,番南小区,1室1厅,28平,4600,164,2017.07.29上架,http://sh.lianjia.com/zufang/shz4125420.html,121.432296,31.198694
庆余公寓，放心好房，地铁沿线，视野开阔,庆余公寓,3室1厅,94平,9410,100,2017.07.29上架,http://sh.lianjia.com/zufang/shz4123463.html,121.4346719,31.19584206
南北通透，光线充足，新鲜挂牌，2室2厅2卫,莱诗邸,2室2厅,102平,16900,165,2017.07.27上架,http://sh.lianjia.com/zufang/shz4120512.html,121.446148,31.196172
梅苑，享受好房，上下楼方便，地铁沿线,梅苑,1室1厅,41平,4000,97,2017.07.27上架,http://sh.lianjia.com/zufang/shz4119203.html,121.4226033,31.14537899
创世纪花园，享受好房，改善住房，新鲜好房,创世纪花园,3室2厅,137平,3460,25,2017.07.26上架,http://sh.lianjia.com/zufang/shz4118946.html,121.445988,31.191704
南溪公寓，刚挂牌，好房待租，交通方便,南溪公寓,2室1厅,108平,14500,134,2017.07.25上架,http://sh.lianjia.com/zufang/shz4115649.html,121.445274,31.19399
花苑村玉兰园，改善住房，低区出入方便，真实在租,花苑村玉兰园,3室1厅,76平,6500,85,2017.07.23上架,http://sh.lianjia.com/zufang/shz4113783.html,121.419716,31.149953
衡山路696弄，低区出入方便，两室户，新鲜挂牌,衡山路696弄,2室1厅,85平,16000,188,2017.07.22上架,http://sh.lianjia.com/zufang/shz4111778.html,121.4485582,31.20538169
科汇景苑，新鲜上架，好房待租，舒适三室,科汇景苑,3室3厅,172平,15000,87,2017.07.22上架,http://sh.lianjia.com/zufang/shz4110933.html,121.4465152,31.17856637
新鲜好房，精致户型，好楼层，房型正气,福源汇居,2室2厅,121平,15000,123,2017.07.14上架,http://sh.lianjia.com/zufang/shz4094241.html,121.447444,31.195071
